timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation
2025-07-01 18:20:00,MCH_4,OP_01,11.07,405.27,27.32,0.881,2.31,50.04,82.42,113,3,46.99,28.48,60.94,Night,Maintenance,10.89,High,Reduce Load
2025-07-01 18:25:00,MCH_4,OP_10,13.29,404.38,32.87,0.919,4.1,50.07,70.68,97,3,52.93,22.2,43.22,Day,Production,12.59,High,Reduce Load
2025-07-01 18:30:00,MCH_4,OP_09,13.1,402.56,32.55,0.854,3.08,50.01,75.33,89,4,36.42,30.29,51.66,Night,Idle,12.72,High,Reduce Load
2025-07-01 18:35:00,MCH_4,OP_10,10.98,400.99,27.38,0.863,2.62,50.19,72.03,98,2,50.96,33.46,53.63,Night,Setup,10.94,High,Reduce Load
2025-07-01 18:40:00,MCH_4,OP_03,12.3,399.55,30.79,0.948,2.37,49.98,85.87,112,3,54.95,33.69,56.48,Day,Maintenance,12.56,High,Reduce Load
2025-07-01 18:45:00,MCH_4,OP_07,12.79,401.19,31.88,0.927,2.38,49.91,62.93,96,3,36.96,20.46,52.07,Day,Setup,12.04,High,Reduce Load
2025-07-01 18:50:00,MCH_4,OP_04,13.44,407.33,32.99,0.852,3.45,49.97,75.5,100,2,42.26,27.42,45.86,Day,Idle,14.15,High,Reduce Load
2025-07-01 18:55:00,MCH_4,OP_10,13.82,401.79,34.41,0.911,3.49,50.0,62.75,104,3,58.57,34.7,51.34,Day,Setup,14.26,High,Reduce Load
2025-07-01 19:00:00,MCH_4,OP_05,13.55,399.13,33.95,0.937,3.23,50.21,68.79,99,4,37.55,29.9,40.27,Day,Idle,14.82,High,Reduce Load
2025-07-01 19:05:00,MCH_4,OP_05,12.76,402.83,31.67,0.923,3.84,50.02,88.06,103,3,55.3,23.99,66.58,Day,Setup,11.42,High,Reduce Load
2025-07-01 19:10:00,MCH_4,OP_03,12.64,403.57,31.32,0.941,2.19,49.94,94.86,94,2,42.71,25.35,46.77,Night,Idle,11.57,High,Reduce Load
2025-07-01 19:15:00,MCH_4,OP_01,13.72,399.8,34.31,0.9,4.99,49.94,62.75,105,3,38.6,21.68,52.76,Night,Maintenance,13.49,High,Reduce Load
2025-07-01 19:20:00,MCH_4,OP_01,13.2,403.78,32.69,0.973,3.16,49.89,81.7,99,4,55.76,31.87,60.7,Night,Maintenance,13.21,High,Reduce Load
2025-07-01 19:25:00,MCH_4,OP_07,11.87,393.01,30.2,0.855,4.75,50.01,73.77,101,3,47.95,20.36,69.35,Night,Maintenance,11.63,High,Reduce Load
2025-07-01 19:30:00,MCH_4,OP_08,14.02,398.22,35.21,0.945,4.35,50.1,80.02,93,3,34.82,22.77,66.93,Night,Setup,14.88,High,Reduce Load
2025-07-01 19:35:00,MCH_4,OP_02,13.96,401.0,34.81,0.921,4.28,49.88,93.7,98,3,30.97,33.77,65.29,Day,Idle,13.7,High,Reduce Load
2025-07-01 19:40:00,MCH_4,OP_02,13.59,398.64,34.09,0.89,2.36,50.04,77.84,97,2,32.29,28.04,57.18,Night,Production,13.3,High,Reduce Load
2025-07-01 19:45:00,MCH_4,OP_04,14.74,397.33,37.09,0.889,2.71,50.04,71.35,95,3,47.43,34.89,63.94,Day,Setup,14.97,High,Reduce Load
2025-07-01 19:50:00,MCH_4,OP_06,13.62,407.04,33.45,0.924,4.58,50.0,92.51,83,3,43.24,27.52,62.01,Night,Production,13.2,High,Reduce Load
2025-07-01 19:55:00,MCH_4,OP_07,13.77,399.57,34.47,0.971,2.09,50.28,94.46,107,4,39.03,21.75,48.13,Night,Production,14.35,High,Reduce Load
2025-07-01 00:00:00,MCH_5,OP_06,11.94,406.09,29.39,0.862,2.98,49.9,64.5,106,2,31.83,24.61,58.31,Night,Maintenance,11.64,High,Reduce Load
2025-07-01 00:05:00,MCH_5,OP_01,11.91,394.17,30.22,0.962,2.63,50.05,73.27,88,2,56.06,28.26,60.78,Night,Production,11.73,High,Reduce Load
2025-07-01 00:10:00,MCH_5,OP_02,11.31,402.93,28.06,0.958,3.48,50.02,85.9,93,3,30.29,31.11,58.63,Night,Setup,13.16,High,Reduce Load
2025-07-01 00:15:00,MCH_5,OP_08,10.46,405.24,25.82,0.873,4.99,50.2,78.6,105,3,45.68,30.64,50.95,Night,Production,11.94,High,Reduce Load
2025-07-01 00:20:00,MCH_5,OP_05,10.73,403.32,26.61,0.886,2.95,50.05,64.94,110,2,39.69,25.88,51.74,Night,Maintenance,11.2,High,Reduce Load
2025-07-01 00:25:00,MCH_5,OP_09,12.27,404.01,30.36,0.939,4.0,49.76,80.2,97,4,36.75,26.92,68.89,Day,Maintenance,11.24,High,Reduce Load
2025-07-01 00:30:00,MCH_5,OP_07,11.73,399.48,29.35,0.872,3.94,50.14,71.41,96,2,55.89,32.21,45.28,Night,Idle,10.91,High,Reduce Load
2025-07-01 00:35:00,MCH_5,OP_01,11.2,404.63,27.69,0.909,4.38,49.96,73.88,88,3,51.29,24.49,42.35,Day,Idle,11.13,High,Reduce Load
2025-07-01 00:40:00,MCH_5,OP_05,12.13,395.13,30.69,0.979,2.62,50.02,85.15,130,4,58.72,25.3,58.31,Day,Maintenance,13.49,High,Reduce Load
2025-07-01 00:45:00,MCH_5,OP_05,12.47,399.54,31.22,0.857,2.68,49.87,64.16,109,2,47.1,24.48,45.42,Night,Maintenance,12.94,High,Reduce Load
2025-07-01 00:50:00,MCH_5,OP_01,11.98,403.89,29.66,0.977,2.49,49.88,80.47,102,3,49.76,34.35,52.93,Night,Idle,11.67,High,Reduce Load
2025-07-01 00:55:00,MCH_5,OP_04,11.56,393.59,29.36,0.86,2.55,50.04,71.48,77,3,53.81,29.72,44.5,Day,Idle,12.14,High,Reduce Load
2025-07-01 01:00:00,MCH_5,OP_03,12.59,403.24,31.23,0.964,4.43,49.99,61.67,86,2,56.49,24.5,43.44,Day,Maintenance,12.07,High,Reduce Load
2025-07-01 01:05:00,MCH_5,OP_05,12.06,403.39,29.89,0.927,3.48,50.13,82.65,91,2,50.73,34.04,56.62,Night,Maintenance,12.28,High,Reduce Load
2025-07-01 01:10:00,MCH_5,OP_07,11.9,400.08,29.75,0.883,2.22,50.06,83.77,118,3,39.65,34.06,52.72,Day,Production,12.23,High,Reduce Load
2025-07-01 01:15:00,MCH_5,OP_10,11.91,403.69,29.51,0.953,4.43,49.96,87.01,89,2,53.95,26.49,69.93,Day,Production,12.88,High,Reduce Load
2025-07-01 01:20:00,MCH_5,OP_01,12.79,397.45,32.18,0.969,3.29,50.13,72.61,113,2,33.19,22.32,40.54,Day,Setup,11.28,High,Reduce Load
2025-07-01 01:25:00,MCH_5,OP_10,12.07,411.27,29.36,0.868,3.37,49.99,73.68,117,2,39.19,34.94,46.05,Day,Setup,13.75,High,Reduce Load
2025-07-01 01:30:00,MCH_5,OP_02,11.89,396.02,30.03,0.885,4.2,49.91,72.97,105,2,51.99,28.99,41.12,Day,Maintenance,12.38,High,Reduce Load
2025-07-01 01:35:00,MCH_5,OP_06,12.61,401.04,31.44,0.867,4.15,50.09,68.87,97,3,36.01,20.38,62.95,Day,Setup,10.86,High,Reduce Load
2025-07-01 01:40:00,MCH_5,OP_01,12.12,399.37,30.36,0.868,2.78,49.88,93.18,98,3,39.9,23.72,44.23,Night,Idle,12.44,High,Reduce Load
2025-07-01 01:45:00,MCH_5,OP_10,12.67,397.57,31.88,0.867,4.57,49.93,88.9,96,4,45.11,32.0,42.23,Day,Production,13.42,High,Reduce Load
2025-07-01 01:50:00,MCH_5,OP_02,11.49,405.64,28.32,0.859,2.84,49.95,91.66,78,2,49.06,27.9,45.62,Night,Setup,12.69,High,Reduce Load
2025-07-01 01:55:00,MCH_5,OP_09,11.37,402.21,28.27,0.895,2.06,50.01,85.87,84,2,47.05,27.54,41.53,Night,Production,12.15,High,Reduce Load
2025-07-01 02:00:00,MCH_5,OP_09,13.32,399.21,33.38,0.904,2.35,49.99,79.83,99,4,58.57,27.56,45.35,Day,Maintenance,14.72,High,Reduce Load
2025-07-01 02:05:00,MCH_5,OP_03,12.38,397.14,31.18,0.903,4.21,49.91,73.23,89,3,45.1,33.32,51.3,Night,Production,11.07,High,Reduce Load
2025-07-01 02:10:00,MCH_5,OP_09,11.9,396.4,30.03,0.876,3.12,49.88,94.07,110,2,50.19,20.4,44.31,Night,Production,10.71,High,Reduce Load
2025-07-01 02:15:00,MCH_5,OP_03,12.33,402.57,30.63,0.975,4.25,50.04,86.62,81,4,48.25,34.31,67.33,Day,Maintenance,12.27,High,Reduce Load
2025-07-01 02:20:00,MCH_5,OP_10,13.83,396.52,34.89,0.892,4.96,50.08,93.49,93,4,51.88,22.73,54.6,Night,Idle,14.15,High,Reduce Load
2025-07-01 02:25:00,MCH_5,OP_10,12.37,399.49,30.98,0.859,4.03,50.18,93.24,74,4,46.63,20.23,51.42,Day,Idle,11.54,High,Reduce Load
2025-07-01 02:30:00,MCH_5,OP_05,12.84,401.65,31.98,0.951,5.0,50.05,87.22,100,4,48.05,27.35,56.75,Day,Idle,12.36,High,Reduce Load
2025-07-01 02:35:00,MCH_5,OP_09,12.95,399.21,32.45,0.927,2.81,50.16,69.71,124,2,58.51,29.7,67.27,Night,Setup,13.5,High,Reduce Load
2025-07-01 02:40:00,MCH_5,OP_04,12.75,396.22,32.18,0.943,3.85,50.06,67.08,103,2,59.33,25.3,64.01,Night,Setup,13.46,High,Reduce Load
2025-07-01 02:45:00,MCH_5,OP_04,11.9,395.77,30.07,0.879,4.92,49.76,92.09,114,4,46.49,21.72,45.79,Night,Maintenance,11.48,High,Reduce Load
2025-07-01 02:50:00,MCH_5,OP_06,12.76,400.9,31.82,0.916,3.01,49.92,91.96,99,4,57.88,34.64,48.64,Day,Production,12.5,High,Reduce Load
2025-07-01 02:55:00,MCH_5,OP_01,13.82,405.45,34.08,0.926,4.08,49.88,93.93,115,3,42.63,29.21,41.83,Day,Maintenance,13.58,High,Reduce Load
2025-07-01 03:00:00,MCH_5,OP_01,14.11,405.87,34.75,0.906,3.94,49.9,87.53,121,4,36.52,27.38,57.74,Day,Idle,14.26,High,Reduce Load
2025-07-01 03:05:00,MCH_5,OP_02,12.94,405.77,31.9,0.883,2.62,49.99,80.83,104,2,36.41,31.64,66.53,Day,Production,13.61,High,Reduce Load
2025-07-01 03:10:00,MCH_5,OP_10,13.32,397.7,33.5,0.906,3.64,50.16,94.85,99,4,54.06,27.61,60.56,Day,Maintenance,11.6,High,Reduce Load
2025-07-01 03:15:00,MCH_5,OP_05,14.27,407.95,34.98,0.889,2.27,50.07,91.69,86,4,58.55,23.1,60.39,Day,Setup,15.73,High,Reduce Load
2025-07-01 03:20:00,MCH_5,OP_08,13.25,398.2,33.27,0.943,4.17,49.96,69.18,90,2,47.16,28.33,56.58,Night,Maintenance,13.91,High,Reduce Load
2025-07-01 03:25:00,MCH_5,OP_02,12.51,398.97,31.36,0.89,4.4,50.0,61.83,97,3,46.21,25.83,62.81,Day,Setup,11.54,High,Reduce Load
2025-07-01 03:30:00,MCH_5,OP_01,13.26,395.41,33.54,0.925,4.78,50.11,76.16,115,2,42.85,30.49,49.49,Night,Maintenance,11.42,High,Reduce Load
2025-07-01 03:35:00,MCH_5,OP_10,13.57,400.87,33.86,0.856,2.74,49.96,90.85,114,4,43.78,31.64,44.58,Night,Idle,12.73,High,Reduce Load
2025-07-01 03:40:00,MCH_5,OP_09,13.32,399.78,33.32,0.909,4.61,49.94,72.25,88,4,47.0,32.16,57.79,Night,Production,11.27,High,Reduce Load
2025-07-01 03:45:00,MCH_5,OP_09,13.25,394.53,33.59,0.938,3.39,49.98,83.32,107,3,33.88,21.55,47.68,Day,Idle,12.76,High,Reduce Load
2025-07-01 03:50:00,MCH_5,OP_04,13.45,401.11,33.52,0.878,2.47,49.84,69.62,82,3,40.68,25.42,51.92,Night,Idle,12.08,High,Reduce Load
2025-07-01 03:55:00,MCH_5,OP_10,13.07,397.25,32.91,0.861,2.03,49.97,85.33,95,2,37.36,25.66,59.34,Night,Idle,13.35,High,Reduce Load
2025-07-01 04:00:00,MCH_5,OP_02,14.29,398.5,35.86,0.885,4.56,49.99,69.47,108,4,36.76,30.55,44.54,Night,Maintenance,14.57,High,Reduce Load
2025-07-01 04:05:00,MCH_5,OP_02,12.86,398.76,32.25,0.966,2.32,49.98,93.52,117,4,55.54,34.82,48.16,Night,Production,13.23,High,Reduce Load
2025-07-01 04:10:00,MCH_5,OP_04,13.34,406.82,32.79,0.962,3.61,50.15,63.85,94,3,40.01,30.03,40.4,Day,Setup,13.44,High,Reduce Load
2025-07-01 04:15:00,MCH_5,OP_08,12.8,392.95,32.57,0.902,3.16,49.94,66.07,107,3,42.07,30.33,47.19,Night,Setup,12.44,High,Reduce Load
2025-07-01 04:20:00,MCH_5,OP_02,13.61,392.55,34.68,0.93,2.22,49.87,61.54,87,3,33.46,24.89,41.77,Day,Idle,13.07,High,Reduce Load
2025-07-01 04:25:00,MCH_5,OP_03,13.2,400.91,32.92,0.893,2.73,49.92,64.42,118,4,55.05,20.98,69.86,Night,Setup,12.27,High,Reduce Load
2025-07-01 04:30:00,MCH_5,OP_06,13.26,407.09,32.57,0.92,3.2,50.11,67.15,112,4,48.47,31.04,53.38,Night,Maintenance,14.29,High,Reduce Load
2025-07-01 04:35:00,MCH_5,OP_09,12.71,392.89,32.35,0.871,3.41,50.05,85.18,101,4,49.85,25.01,48.86,Day,Idle,10.37,High,Reduce Load
2025-07-01 04:40:00,MCH_5,OP_04,12.76,399.37,31.96,0.932,2.46,50.11,71.91,100,3,57.96,30.51,59.6,Night,Idle,12.35,High,Reduce Load
2025-07-01 04:45:00,MCH_5,OP_05,14.38,401.56,35.81,0.899,2.51,49.85,66.43,103,4,55.84,29.76,47.17,Day,Production,14.58,High,Reduce Load
2025-07-01 04:50:00,MCH_5,OP_08,13.47,399.23,33.75,0.901,3.13,50.12,84.33,104,3,40.34,28.31,68.24,Night,Setup,12.99,High,Reduce Load
2025-07-01 04:55:00,MCH_5,OP_10,13.94,392.43,35.51,0.93,3.16,49.84,61.21,92,2,38.98,31.31,57.94,Night,Idle,12.93,High,Reduce Load
2025-07-01 05:00:00,MCH_5,OP_06,13.06,411.06,31.77,0.929,2.29,50.05,85.8,99,3,58.88,33.03,62.32,Night,Maintenance,12.21,High,Reduce Load
2025-07-01 05:05:00,MCH_5,OP_04,14.73,403.22,36.54,0.945,2.41,49.98,77.36,100,3,33.28,23.06,58.61,Night,Maintenance,12.18,High,Reduce Load
2025-07-01 05:10:00,MCH_5,OP_06,14.0,397.07,35.26,0.882,4.0,50.07,92.4,99,2,58.33,29.72,58.01,Day,Maintenance,13.53,High,Reduce Load
2025-07-01 05:15:00,MCH_5,OP_02,13.44,403.59,33.3,0.861,2.5,49.97,76.78,111,3,49.87,31.95,69.5,Night,Production,13.56,High,Reduce Load
2025-07-01 05:20:00,MCH_5,OP_01,12.35,401.43,30.75,0.883,4.32,50.03,94.6,129,2,55.66,24.45,42.2,Day,Maintenance,14.5,High,Reduce Load
2025-07-01 05:25:00,MCH_5,OP_04,12.76,407.47,31.32,0.932,2.23,49.87,86.77,96,4,44.08,21.79,66.92,Night,Setup,14.2,High,Reduce Load
2025-07-01 05:30:00,MCH_5,OP_06,13.05,399.71,32.65,0.931,4.27,49.91,73.16,106,4,40.66,21.63,56.95,Day,Production,12.35,High,Reduce Load
2025-07-01 05:35:00,MCH_5,OP_10,13.53,393.65,34.36,0.934,4.81,49.96,72.54,116,3,36.51,32.9,57.17,Day,Production,14.73,High,Reduce Load
2025-07-01 05:40:00,MCH_5,OP_03,13.26,393.53,33.69,0.978,2.14,49.96,83.25,103,2,43.91,25.97,67.68,Day,Production,13.33,High,Reduce Load
2025-07-01 05:45:00,MCH_5,OP_08,12.63,398.67,31.68,0.96,3.6,50.23,68.89,91,2,37.08,29.74,43.49,Day,Setup,12.92,High,Reduce Load
2025-07-01 05:50:00,MCH_5,OP_04,12.97,396.76,32.68,0.851,4.66,50.05,70.32,101,3,31.72,26.59,58.33,Night,Setup,12.55,High,Reduce Load
2025-07-01 05:55:00,MCH_5,OP_04,13.25,403.43,32.84,0.864,4.48,49.89,86.62,103,2,35.15,27.74,46.64,Day,Production,13.84,High,Reduce Load
2025-07-01 06:00:00,MCH_5,OP_03,12.5,401.37,31.15,0.898,3.4,50.13,87.51,99,4,34.37,24.12,47.26,Day,Maintenance,12.27,High,Reduce Load
2025-07-01 06:05:00,MCH_5,OP_07,12.67,406.35,31.18,0.952,3.29,50.02,88.35,99,4,57.29,27.73,65.02,Day,Production,10.67,High,Reduce Load
2025-07-01 06:10:00,MCH_5,OP_10,14.8,399.71,37.02,0.942,2.19,49.92,62.86,102,2,51.69,29.7,53.02,Day,Idle,13.79,High,Reduce Load
2025-07-01 06:15:00,MCH_5,OP_07,13.27,398.57,33.29,0.966,3.26,49.94,67.54,85,3,45.12,20.75,61.39,Day,Setup,12.79,High,Reduce Load
2025-07-01 06:20:00,MCH_5,OP_01,12.91,395.85,32.62,0.903,2.57,50.05,63.81,111,2,55.61,28.96,53.76,Day,Maintenance,10.52,High,Reduce Load
2025-07-01 06:25:00,MCH_5,OP_08,13.39,399.86,33.48,0.867,3.0,49.92,61.8,108,2,32.55,34.63,48.12,Day,Idle,14.5,High,Reduce Load
2025-07-01 06:30:00,MCH_5,OP_02,12.91,396.95,32.51,0.89,2.84,50.1,84.29,108,2,38.81,20.68,44.8,Night,Production,13.05,High,Reduce Load
2025-07-01 06:35:00,MCH_5,OP_04,13.76,402.27,34.2,0.95,2.8,50.1,87.41,103,3,54.86,28.58,42.38,Day,Maintenance,11.58,High,Reduce Load
2025-07-01 06:40:00,MCH_5,OP_03,12.66,408.63,30.99,0.93,3.99,49.99,68.13,98,4,50.27,25.08,54.25,Day,Idle,14.83,High,Reduce Load
2025-07-01 06:45:00,MCH_5,OP_09,13.1,406.22,32.24,0.875,4.23,50.07,91.32,107,3,44.65,29.17,67.05,Night,Setup,11.75,High,Reduce Load
2025-07-01 06:50:00,MCH_5,OP_09,13.0,405.04,32.11,0.859,4.16,50.09,60.63,88,4,39.63,30.63,57.67,Day,Maintenance,11.13,High,Reduce Load
2025-07-01 06:55:00,MCH_5,OP_05,13.92,405.75,34.31,0.851,4.02,49.93,88.15,112,4,49.68,27.75,42.56,Night,Idle,12.9,High,Reduce Load
2025-07-01 07:00:00,MCH_5,OP_05,12.53,402.29,31.14,0.961,3.54,49.98,69.19,109,2,60.0,28.89,69.93,Night,Production,12.08,High,Reduce Load
2025-07-01 07:05:00,MCH_5,OP_02,13.21,403.26,32.75,0.968,3.54,50.01,91.7,121,4,48.02,22.89,55.62,Night,Production,14.36,High,Reduce Load
2025-07-01 07:10:00,MCH_5,OP_01,13.56,401.38,33.79,0.866,3.79,49.99,76.46,96,4,54.37,23.3,58.14,Night,Production,13.18,High,Reduce Load
2025-07-01 07:15:00,MCH_5,OP_06,12.88,399.05,32.27,0.859,4.94,49.82,74.86,102,3,43.79,22.13,46.82,Night,Idle,13.3,High,Reduce Load
2025-07-01 07:20:00,MCH_5,OP_10,13.08,402.33,32.5,0.904,2.21,49.98,88.82,101,3,48.78,29.99,54.9,Night,Idle,13.18,High,Reduce Load
2025-07-01 07:25:00,MCH_5,OP_06,12.54,398.52,31.46,0.917,3.22,50.22,64.66,96,4,39.16,23.35,68.56,Day,Production,11.76,High,Reduce Load
2025-07-01 07:30:00,MCH_5,OP_03,12.9,412.24,31.29,0.96,3.24,49.92,79.51,80,3,34.93,29.55,61.64,Day,Production,10.91,High,Reduce Load
2025-07-01 07:35:00,MCH_5,OP_01,14.77,403.03,36.66,0.962,3.92,50.0,79.76,88,3,51.57,20.06,42.73,Day,Setup,13.63,High,Reduce Load
2025-07-01 07:40:00,MCH_5,OP_02,13.04,402.26,32.42,0.911,4.23,50.08,60.92,103,3,30.3,28.61,65.39,Night,Maintenance,12.79,High,Reduce Load
2025-07-01 07:45:00,MCH_5,OP_02,12.23,402.02,30.42,0.967,2.35,49.91,71.22,116,3,31.65,25.44,59.28,Night,Setup,10.56,High,Reduce Load
2025-07-01 07:50:00,MCH_5,OP_06,12.59,401.69,31.33,0.968,2.37,49.92,86.72,98,2,57.14,34.62,61.35,Night,Production,12.56,High,Reduce Load
2025-07-01 07:55:00,MCH_5,OP_01,11.93,391.37,30.48,0.967,2.07,49.93,89.53,107,2,52.59,30.22,48.72,Day,Idle,9.37,High,Reduce Load
2025-07-01 08:00:00,MCH_5,OP_02,13.72,393.42,34.88,0.918,2.34,50.02,74.82,119,3,56.62,26.48,69.72,Night,Production,14.09,High,Reduce Load
2025-07-01 08:05:00,MCH_5,OP_05,12.34,401.48,30.73,0.933,4.89,50.11,76.4,91,2,44.18,33.11,58.15,Night,Production,12.23,High,Reduce Load
2025-07-01 08:10:00,MCH_5,OP_10,13.38,399.99,33.44,0.895,3.39,50.06,76.27,78,3,45.54,25.65,43.19,Day,Setup,13.47,High,Reduce Load
2025-07-01 08:15:00,MCH_5,OP_07,12.39,398.07,31.12,0.899,3.41,50.02,68.97,95,2,50.94,31.38,53.24,Night,Idle,12.89,High,Reduce Load
2025-07-01 08:20:00,MCH_5,OP_03,12.28,399.62,30.72,0.952,3.79,50.03,68.63,107,2,36.04,23.85,66.12,Night,Maintenance,11.53,High,Reduce Load
2025-07-01 08:25:00,MCH_5,OP_05,12.11,393.33,30.8,0.859,3.52,49.95,88.79,93,4,59.92,20.94,43.31,Night,Setup,11.9,High,Reduce Load
2025-07-01 08:30:00,MCH_5,OP_08,11.11,401.27,27.69,0.964,3.86,50.13,90.18,110,4,52.14,27.3,60.57,Day,Production,9.98,High,Reduce Load
2025-07-01 08:35:00,MCH_5,OP_09,12.38,396.04,31.25,0.908,4.59,50.04,71.81,95,4,36.25,24.49,44.3,Day,Production,12.61,High,Reduce Load
2025-07-01 08:40:00,MCH_5,OP_08,11.48,404.25,28.4,0.94,2.92,49.86,69.66,99,4,32.43,31.93,55.38,Day,Production,13.43,High,Reduce Load
2025-07-01 08:45:00,MCH_5,OP_07,11.41,397.2,28.72,0.96,3.96,50.08,78.28,98,3,35.37,29.4,45.3,Night,Idle,12.07,High,Reduce Load
2025-07-01 08:50:00,MCH_5,OP_10,11.38,391.69,29.05,0.86,3.02,49.99,89.62,101,2,40.86,20.79,47.9,Night,Idle,10.51,High,Reduce Load
2025-07-01 08:55:00,MCH_5,OP_02,12.43,403.22,30.84,0.978,4.32,50.13,84.46,88,2,47.97,30.08,56.37,Day,Idle,13.59,High,Reduce Load
2025-07-01 09:00:00,MCH_5,OP_08,12.58,394.0,31.93,0.918,2.1,50.01,73.64,96,2,39.51,23.95,40.9,Night,Maintenance,12.74,High,Reduce Load
2025-07-01 09:05:00,MCH_5,OP_05,12.43,399.52,31.11,0.964,4.02,50.05,66.42,94,3,53.4,25.29,63.65,Night,Production,10.63,High,Reduce Load
2025-07-01 09:10:00,MCH_5,OP_08,11.82,395.4,29.9,0.884,2.46,50.0,81.03,114,2,37.21,32.96,53.88,Day,Maintenance,10.37,High,Reduce Load
2025-07-01 09:15:00,MCH_5,OP_02,11.16,393.23,28.37,0.857,3.25,49.96,76.95,102,2,46.43,21.09,59.3,Night,Setup,11.14,High,Reduce Load
2025-07-01 09:20:00,MCH_5,OP_08,11.26,396.78,28.37,0.959,4.5,50.32,93.4,107,3,30.97,26.02,48.23,Day,Setup,13.23,High,Reduce Load
2025-07-01 09:25:00,MCH_5,OP_02,11.53,401.81,28.71,0.916,3.96,49.95,91.39,95,4,43.15,25.87,62.36,Night,Setup,9.14,High,Reduce Load
2025-07-01 09:30:00,MCH_5,OP_07,12.7,400.58,31.7,0.927,3.52,50.03,87.7,94,2,39.18,23.77,68.08,Day,Maintenance,12.16,High,Reduce Load
2025-07-01 09:35:00,MCH_5,OP_07,11.14,400.82,27.79,0.911,2.88,49.94,86.13,110,3,53.44,23.01,63.1,Day,Maintenance,10.44,High,Reduce Load
2025-07-01 09:40:00,MCH_5,OP_08,11.18,402.55,27.76,0.922,3.96,49.96,80.64,124,4,35.16,26.63,42.14,Day,Maintenance,10.64,High,Reduce Load
2025-07-01 09:45:00,MCH_5,OP_02,10.86,402.0,27.01,0.911,2.84,49.91,82.97,101,2,41.07,31.17,61.18,Day,Maintenance,12.59,High,Reduce Load
2025-07-01 09:50:00,MCH_5,OP_08,11.52,400.98,28.74,0.919,4.32,50.08,77.13,82,2,37.44,28.92,42.19,Night,Maintenance,11.3,High,Reduce Load
2025-07-01 09:55:00,MCH_5,OP_09,11.25,408.48,27.54,0.923,4.38,50.03,86.98,120,3,43.54,20.39,51.12,Night,Idle,10.19,High,Reduce Load
2025-07-01 10:00:00,MCH_5,OP_04,10.08,395.39,25.5,0.875,2.08,50.09,93.3,93,4,56.57,24.36,41.08,Day,Setup,10.14,High,Reduce Load
2025-07-01 10:05:00,MCH_5,OP_10,11.23,403.57,27.84,0.911,2.57,50.09,79.45,94,2,48.94,21.16,60.4,Day,Maintenance,10.5,High,Reduce Load
2025-07-01 10:10:00,MCH_5,OP_01,11.1,390.76,28.42,0.891,3.45,49.92,82.42,104,2,55.82,31.59,64.92,Day,Setup,10.95,High,Reduce Load
2025-07-01 10:15:00,MCH_5,OP_01,11.64,408.19,28.53,0.924,4.92,50.05,84.79,102,3,44.75,34.38,52.42,Night,Idle,11.63,High,Reduce Load
2025-07-01 10:20:00,MCH_5,OP_03,11.39,396.36,28.74,0.954,3.91,50.02,89.88,97,2,44.55,30.84,47.85,Day,Idle,9.54,High,Reduce Load
2025-07-01 10:25:00,MCH_5,OP_04,10.67,408.84,26.09,0.878,4.77,50.04,84.94,100,2,57.77,27.7,47.02,Day,Idle,10.74,High,Reduce Load
2025-07-01 10:30:00,MCH_5,OP_10,11.37,389.82,29.16,0.946,3.4,50.02,86.25,113,2,42.69,33.02,64.38,Day,Maintenance,11.5,High,Reduce Load
2025-07-01 10:35:00,MCH_5,OP_06,10.53,403.23,26.11,0.97,4.64,50.04,90.94,100,3,39.91,31.32,53.89,Day,Production,11.41,High,Reduce Load
2025-07-01 10:40:00,MCH_5,OP_03,10.2,405.7,25.14,0.975,2.59,49.91,81.45,101,3,33.85,23.68,69.8,Day,Maintenance,8.82,High,Reduce Load
2025-07-01 10:45:00,MCH_5,OP_07,11.44,407.47,28.08,0.969,2.4,50.15,94.5,85,4,42.79,27.12,65.56,Day,Idle,11.49,High,Reduce Load
2025-07-01 10:50:00,MCH_5,OP_05,10.51,396.96,26.46,0.907,2.43,50.04,91.94,110,4,57.03,22.24,45.65,Night,Production,10.41,High,Reduce Load
2025-07-01 10:55:00,MCH_5,OP_04,9.98,393.8,25.35,0.947,3.42,49.88,89.86,105,4,32.76,22.64,69.85,Day,Maintenance,11.38,Normal,Maintain
2025-07-01 11:00:00,MCH_5,OP_06,11.94,404.73,29.49,0.979,3.2,49.77,92.36,99,2,30.97,29.65,62.96,Day,Production,12.63,High,Reduce Load
2025-07-01 11:05:00,MCH_5,OP_07,10.54,399.22,26.41,0.924,2.85,50.19,82.94,100,2,48.67,32.23,46.24,Day,Maintenance,11.56,High,Reduce Load
2025-07-01 11:10:00,MCH_5,OP_06,10.22,400.16,25.53,0.88,3.7,50.13,83.37,91,2,38.33,31.56,40.38,Night,Production,8.55,High,Reduce Load
2025-07-01 11:15:00,MCH_5,OP_05,10.24,397.7,25.75,0.931,4.11,49.9,89.6,104,2,32.88,30.19,40.62,Day,Production,11.14,High,Reduce Load
2025-07-01 11:20:00,MCH_5,OP_09,10.28,402.16,25.56,0.978,3.78,50.17,74.07,105,4,46.44,24.99,50.2,Night,Idle,10.07,High,Reduce Load
